beta0,beta1,beta2,beta3,gamma0,gamma1,rho,lambda,sigma_e,sigma_u
3.61372236244,6.02162044045,-0.0740668754448,1.95726560474,-1.18071558963,-2.80397878055,0.801,0.676,0.413386464881,6.55130079337
7.82661888859,5.9568500312,0.0113513947874,1.87376476237,-5.43681304598,-2.85865183555,0.793,-0.062,0.524018215279,14.4939094377
-2.0976766558,6.02828113402,-0.0477002259706,1.9506366419,4.69959344117,-2.93116232421,0.795,-0.024,0.745657905532,0.782411328624
12.4244108691,5.99654774801,0.00294048467567,1.75844385366,-9.66619064705,-3.01952215425,0.795,0.636,0.519539768127,3.03918267971
2.9280521838,5.9892911696,-0.0351987064879,2.06312408916,-0.00994969748622,-3.12279746752,0.804,0.691,0.435162097223,2.22738298558
-4.82482405446,5.96251070235,0.00638021527685,1.86303438188,7.70007523509,-3.01730976558,0.795,-0.221,0.496335895558,12.66612089
-0.766183320816,5.98617066683,-0.0565037111251,2.07433520398,3.70299925014,-2.96340810032,0.8,-0.407,0.493730351717,3.33689603133
-6.4734827213,5.98877416788,-0.0962687426922,2.03375096963,9.24822302893,-2.91601158147,0.8,0.083,0.548089268703,1.76181569037
10.1941711689,5.98295127083,-0.0173257663959,2.04458533678,-7.41594054118,-2.92874063298,0.796,0.363,0.457481775921,61.4711729267
-1.57020439171,5.99250017828,0.00661879670661,2.07698179227,4.5873247446,-2.90277904661,0.799,0.44,0.399638563333,72.9628991493
2.74637924686,6.01425746646,0.0208562757114,2.0041494158,-0.0191179558705,-2.93050532862,0.802,0.312,0.553867510498,1.7818135063
-13.6493000298,5.94827006213,-0.0938548445324,1.94559215863,16.2222567802,-2.91765758325,0.797,0.299,0.635065663762,1.74979195012
8.88516698375,6.04828900194,0.00552682760449,1.97464889089,-6.15984142697,-2.93413446799,0.802,0.249,0.493643110289,46.4443709846
3.38716397534,6.01280177808,-0.0249607830937,1.9229907559,-0.814230976631,-3.03952746277,0.799,0.018,0.339472192615,1.8326283111
4.37482690673,6.03425942826,-0.00611341808613,1.98554791976,-1.81044569226,-2.99683511099,0.799,0.076,0.437736194337,7.62444703122
3.5613075356,6.01412713276,0.0343388986573,2.17522080923,-1.05821548581,-3.06557174549,0.802,0.509,0.463392415513,2.99518914697
14.6301161696,6.00673130784,-0.0267753921329,1.93681780474,-12.3021410876,-3.00517262274,0.794,0.197,0.487661898353,1.73819021463
-9.76224480831,6.00072602758,-0.0973195222479,1.94994589336,12.1178710693,-3.11790945287,0.794,0.419,0.416959810062,2.74346892865
8.83724017035,6.005489945,-0.0721408733309,2.02233827737,-6.5621015388,-3.11070603487,0.796,0.483,0.377861790979,0.762637276479
7.81995836893,6.01469362499,-0.06326600095,2.09971096968,-5.52731389833,-3.12652924511,0.805,0.237,0.481483178534,1.05484301058
-8.64193148242,5.99555709206,0.00477734937223,2.05979016381,10.8149152129,-3.09636348838,0.808,0.453,0.413768757338,0.854528253423
4.44278168562,5.98145029924,-0.0681684974714,1.98414086215,-2.50614193975,-3.11346279275,0.803,-0.172,0.478572767997,2.14901122703
5.93085525273,6.03138383515,-0.0620771375184,2.15607556612,-3.92651092778,-3.13077822533,0.803,0.502,0.433909233378,1.71402878086
7.65219483051,5.95632881113,-0.0644304370642,2.0217033939,-5.71654299101,-3.03169371461,0.801,0.157,0.444650413832,1.83966960283
4.57272873207,6.00610214836,-0.0518104934043,1.98702851686,-2.57827529629,-3.06876113754,0.797,0.753,0.300567324264,1.58653779811
-3.34404548237,6.01141821812,-0.0433227620715,1.92094541163,5.47864555918,-3.13105070911,0.8,-0.002,0.455417421897,2.90582674665
-5.05869870222,6.0296324851,-0.0334582660826,2.01493166868,7.0299556364,-3.0835868312,0.798,-0.228,0.369450300257,12.0263799489
7.15884648043,5.99917182206,-0.0399228582755,1.99105004382,-5.08170654681,-3.0790806186,0.804,0.652,0.437061935671,4.68778999669
-1.0579109923,6.04857207345,-0.0369853683072,2.10219264892,2.940290452,-3.05564262984,0.799,-0.347,0.426841842674,5.23530773325
-10.4362651818,6.03049647412,0.00274002602687,2.02607772356,12.3751869678,-3.06146586609,0.8,-0.23,0.400275316122,2.09016518805
10.3172861562,5.99139391026,0.0112366521994,1.98588927581,-8.33182458973,-2.97420087266,0.795,-0.236,0.47691556554,2.07781205914
3.63071665701,6.00889378475,-0.049793758373,1.89144399498,-1.59512042334,-3.05343701847,0.801,-0.057,0.437405364045,2.20824944008
-1.98249930317,5.98917827762,-0.0144122809053,2.13064594709,3.89202823245,-3.11666413941,0.805,0.413,0.542099799497,2.46409041579
-3.1424325613,6.00689798568,-0.0101299564455,2.01690445845,4.98849083171,-3.09416871108,0.8,0.386,0.509977043021,2.4575713365
1.66949189319,6.02392024264,-0.063770071136,1.885224807,0.421462168196,-3.01672727067,0.799,-0.051,0.448041102242,3.23202986554
8.12659793812,6.01898848993,-0.089905726173,2.01592481479,-6.1825865911,-2.97200790114,0.805,-0.256,0.518815625899,2.14650030219
-2.44063268221,5.94721961519,-0.0224404797054,1.79872455004,4.33219528768,-2.87665908739,0.799,-0.365,0.51552354425,3.12844699148
6.50022021684,6.00239669993,-0.029608495176,2.01200376658,-4.51736126369,-2.87940694457,0.794,-0.243,0.505092124063,1.23054552589
-19.2170430426,6.008414368,-0.0107346938493,1.93271882398,21.3708569318,-2.86851924515,0.796,0.408,0.525197337431,15.8000728307
8.33391067874,5.96352719029,-0.0770142182963,1.83980198219,-6.30387301023,-2.83886483739,0.799,0.513,0.486155369442,4.76690315734
1.50194179639,6.01713103784,-0.0737455331686,2.03266411763,0.414146324462,-2.83218713868,0.804,-0.253,0.378797070309,5.97364366605
5.67168110822,6.02943625042,-0.0276763666196,2.05336011214,-3.87559377853,-2.78059093284,0.805,0.693,0.514999750395,1.86463363651
-8.85155217311,6.01402612792,-0.0826578769146,2.10262190716,10.7146845721,-2.79522239745,0.805,-0.433,0.419265384534,2.14931308598
-8.0641096645,5.97220534067,-0.0528058190384,1.96475408752,9.9584884343,-2.78695432028,0.792,-0.646,0.410895981939,10.3676187078
0.949979482613,6.01899805146,-0.0387902060889,1.92646316669,1.2981652933,-2.78820051419,0.793,-0.422,0.527481130895,5.73698017236
2.73632354637,5.98713482468,-0.0205321108584,1.73027365201,-0.448826793608,-2.77920410763,0.793,0.155,0.542946687743,19.6631912768
5.63622548274,6.04427582032,-0.00429610155808,1.89065210157,-3.42283780669,-2.8432374376,0.801,0.084,0.542355507739,20.8979549354
10.8308547539,6.02750573042,-0.0409491886609,2.00719935125,-8.71175651934,-2.92591432068,0.799,0.271,0.45830051319,8.49486466215
7.71601150285,5.99361826761,-0.111593027802,1.78963847607,-5.57760005892,-2.99863219876,0.8,-0.125,0.522618345783,1.60830394823
0.424791997367,6.04336268217,-0.0411340924405,1.80486623311,1.72202995864,-2.9897495048,0.805,-0.116,0.615326267453,1.93589841021
